Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,enrichr
RSV 48Hour GSE32138,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,SLC16A1;GCH1;C1R,Virus Perturbations from GEO up
SARS-CoV 0Hour GSE47961,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,PTP4A1;EPB41L4B;KANK1,Virus Perturbations from GEO up
SARS-dORF6 72Hour GSE47962,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,ENOSF1;MET;CFB,Virus Perturbations from GEO up
icSARS CoV 24Hour GSE37827,3/300,0.9953462250532524,1,0,0,0.3262642740619902,0.0015219045584474835,ANGPTL3;AFM;PROX1,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 24Hour GSE40844,2/300,0.9991262856038672,1,0,0,0.21750951604132682,1.901242647147489e-4,CFHR4;ACSM2B,Virus Perturbations from GEO up
A-Netherlands-602-2009(H1N1) 3Hour GSE40844,2/300,0.9991262856038672,1,0,0,0.21750951604132682,1.901242647147489e-4,DPYS;CFHR5,Virus Perturbations from GEO up
SARS-BatSRBD 96Hour GSE47960,2/300,0.9991262856038672,1,0,0,0.21750951604132682,1.901242647147489e-4,CFB;PEX14,Virus Perturbations from GEO up
SARS-CoV 60Hour GSE47960,2/300,0.9991262856038672,1,0,0,0.21750951604132682,1.901242647147489e-4,SS18L1;PDIA5,Virus Perturbations from GEO up
SARS-dORF6 0Hour GSE47962,2/300,0.9991262856038672,1,0,0,0.21750951604132682,1.901242647147489e-4,NCOR1;PBLD,Virus Perturbations from GEO up
HEV 60Day GSE53731,1/300,0.9999149372071674,1,0,0,0.10875475802066341,9.251376930629653e-6,SIRT5,Virus Perturbations from GEO up
cSARS Bat SRBD 30Hour GSE37827,1/300,0.9999149372071674,1,0,0,0.10875475802066341,9.251376930629653e-6,AGMAT,Virus Perturbations from GEO up
Influenza A virus (strain A/Aichi/2/1968 H3N2),1/1,0.030649822483589374,1,0,0,32.62642740619902,113.70728901608396,PIK3R1,VirusMINT
Avian sarcoma virus (strain PR2257),1/2,0.0603618155366266,1,0,0,16.31321370309951,45.797692774256085,RAF1,VirusMINT
Hepatitis E virus (strain Burma),1/2,0.0603618155366266,1,0,0,16.31321370309951,45.797692774256085,AMBP,VirusMINT
Human immunodeficiency virus 1,19/489,0.17367801442660988,1,0,0,1.267693498400371,2.2191636246047617,SDC2;RAD23A;PIK3R1;F2;GBA3;PCSK6;PDIA5;PDIA4;HSPD1;C4B;C5;HAX1;C9;EHHADH;ALB;SDC1;FETUB;PCK1;RAF1,VirusMINT
Hepatitis B virus,1/8,0.2204823956722028,1,0,0,4.078303425774878,6.166139581989312,RXRA,VirusMINT
Epstein-Barr virus (strain GD1),6/133,0.22409690234302554,1,0,0,1.471868905542813,2.2014400582748324,HAX1;PCCA;PCBP2;IQGAP2;NIPSNAP1;HSPD1,VirusMINT
Human adenovirus 5,2/39,0.3368330779768093,1,0,0,1.6731501233948216,1.8206680702995466,F7;F10,VirusMINT
Human papillomavirus type 6b,1/15,0.3731877455628516,1,0,0,2.1750951604132682,2.1439339785980795,UBR4,VirusMINT
Human adenovirus 2,1/16,0.3924139272504043,1,0,0,2.039151712887439,1.907500121202245,BNIP3,VirusMINT
Human adenovirus 12,1/16,0.3924139272504043,1,0,0,2.039151712887439,1.907500121202245,CXADR,VirusMINT
Hepatitis C virus,1/20,0.4636080271455429,1,0,0,1.6313213703099512,1.2540225984620632,RAF1,VirusMINT
Simian virus 40,1/37,0.6842625279707947,1,0,0,0.8817953353026763,0.3345651621834024,IRS1,VirusMINT
Human papillomavirus type 18,1/37,0.6842625279707947,1,0,0,0.8817953353026763,0.3345651621834024,PTPN3,VirusMINT
Human papillomavirus type 11,1/38,0.6939577758068513,1,0,0,0.8585901948999742,0.3136809153457027,UBR4,VirusMINT
Human papillomavirus type 16,2/92,0.7777104917389357,1,0,0,0.7092701610043265,0.17831118706612817,UBR4;PTPN3,VirusMINT
Thermogenesis WP4321,4/108,0.4231397887999682,1,0,0,1.2083862002295933,1.0392757954839589,ACSL1;ACSL5;SLC25A20;PPARGC1A,WikiPathways 2019 Human
Energy Metabolism WP1541,2/47,0.42458450756248806,1,0,0,1.3883586130297456,1.1893293776871774,RXRA;PPARGC1A,WikiPathways 2019 Human
"4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879",1/18,0.42911791612015904,1,0,0,1.81257930034439,1.5334847472739024,RAF1,WikiPathways 2019 Human
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells WP4301,1/18,0.42911791612015904,1,0,0,1.81257930034439,1.5334847472739024,RAF1,WikiPathways 2019 Human
Exercise-induced Circadian Regulation WP410,2/48,0.4351445970024022,1,0,0,1.3594344752582925,1.1311540187959668,TAB2;TOB1,WikiPathways 2019 Human
DNA Damage Response (only ATM dependent) WP710,4/110,0.43687200255572867,1,0,0,1.1864155420436007,0.982488538775461,SCP2;IRS1;PIK3R1;PCK2,WikiPathways 2019 Human
IL-3 Signaling Pathway WP286,2/49,0.4455991016690608,1,0,0,1.3316909145387354,1.076453182906549,PIK3R1;RAF1,WikiPathways 2019 Human
Structural Pathway of Interleukin 1 (IL-1) WP2637,2/49,0.4455991016690608,1,0,0,1.3316909145387354,1.076453182906549,TAB2;TANK,WikiPathways 2019 Human
Cell Differentiation - Index expanded WP2023,1/19,0.44663117954230125,1,0,0,1.7171803897999485,1.3840853896237733,ID2,WikiPathways 2019 Human
Mitochondrial Gene Expression WP391,1/19,0.44663117954230125,1,0,0,1.7171803897999485,1.3840853896237733,PPARGC1A,WikiPathways 2019 Human
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380,5/144,0.45291769607227456,1,0,0,1.132862062715244,0.8972775697624862,IRS1;IRS2;PIK3R1;RAF1;ACACB,WikiPathways 2019 Human
BMP Signaling Pathway in Eyelid Development WP3927,1/20,0.4636080271455429,1,0,0,1.6313213703099512,1.2540225984620632,EGFR,WikiPathways 2019 Human
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206,1/20,0.4636080271455429,1,0,0,1.6313213703099512,1.2540225984620632,ACACB,WikiPathways 2019 Human
Imatinib and Chronic Myeloid Leukemia WP3640,1/20,0.4636080271455429,1,0,0,1.6313213703099512,1.2540225984620632,ABCG2,WikiPathways 2019 Human
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732,1/20,0.4636080271455429,1,0,0,1.6313213703099512,1.2540225984620632,RAF1,WikiPathways 2019 Human
Copper homeostasis WP3286,2/52,0.476296112692236,1,0,0,1.2548625925461163,0.9307510762677801,CCS;SOD1,WikiPathways 2019 Human
Translation Factors WP107,2/52,0.476296112692236,1,0,0,1.2548625925461163,0.9307510762677801,EIF5;EIF4EBP2,WikiPathways 2019 Human
Integrated Breast Cancer Pathway WP1984,5/151,0.4942896721317903,1,0,0,1.080345278350961,0.7612475317510171,AR;IRS1;TFPI;CCNB1IP1;EGFR,WikiPathways 2019 Human
PI3K/AKT/mTOR - VitD3 Signalling WP4141,1/22,0.4960175898867556,1,0,0,1.483019427554501,1.039810009498238,RXRA,WikiPathways 2019 Human
Vitamin D in inflammatory diseases WP4482,1/22,0.4960175898867556,1,0,0,1.483019427554501,1.039810009498238,RXRA,WikiPathways 2019 Human
miRNA targets in ECM and membrane receptors WP2911,1/22,0.4960175898867556,1,0,0,1.483019427554501,1.039810009498238,SDC2,WikiPathways 2019 Human
Hematopoietic Stem Cell Differentiation WP2849,2/55,0.5059363290060609,1,0,0,1.1864155420436007,0.8083576445095826,SEC14L2;MXI1,WikiPathways 2019 Human
IL-1 signaling pathway WP195,2/55,0.5059363290060609,1,0,0,1.1864155420436007,0.8083576445095826,TAB2;PIK3R1,WikiPathways 2019 Human
"GPCRs, Class B Secretin-like WP334",1/24,0.5264719162829302,1,0,0,1.3594344752582925,0.8721550968244306,GCGR,WikiPathways 2019 Human
ErbB Signaling Pathway WP673,3/91,0.531314066126743,1,0,0,1.0755965078966712,0.6802093515433799,PIK3R1;RAF1;EGFR,WikiPathways 2019 Human
Preimplantation Embryo WP3527,2/58,0.5344639564185094,1,0,0,1.1250492209034144,0.7048331945702886,AQP9;AQP3,WikiPathways 2019 Human
Epithelial to mesenchymal transition in colorectal cancer WP4239,5/159,0.5400689358316952,1,0,0,1.0259882832138056,0.6320687911025713,FZD5;ID2;PIK3R1;PROX1;RAF1,WikiPathways 2019 Human
Differentiation of white and brown adipocyte    WP2895,1/25,0.5410029527945822,1,0,0,1.3050570962479608,0.8017364334354316,PPARGC1A,WikiPathways 2019 Human
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668,1/25,0.5410029527945822,1,0,0,1.3050570962479608,0.8017364334354316,AGTR1,WikiPathways 2019 Human
IL-7 Signaling Pathway WP205,1/25,0.5410029527945822,1,0,0,1.3050570962479608,0.8017364334354316,PIK3R1,WikiPathways 2019 Human
Kit receptor signaling pathway WP304,2/59,0.5437189733298465,1,0,0,1.1059805900406448,0.6738991442475947,PIK3R1;RAF1,WikiPathways 2019 Human
Notch Signaling Pathway WP61,2/61,0.5618415103523421,1,0,0,1.0697189313507875,0.6167309163853886,NCOR1;PIK3R1,WikiPathways 2019 Human
Follicle Stimulating Hormone (FSH) signaling pathway WP2035,1/27,0.5687430247190204,1,0,0,1.2083862002295933,0.6819244432632191,RAF1,WikiPathways 2019 Human
Sphingolipid pathway WP1422,1/27,0.5687430247190204,1,0,0,1.2083862002295933,0.6819244432632191,CERS2,WikiPathways 2019 Human
MECP2 and Associated Rett Syndrome WP3584,2/62,0.5707075920985936,1,0,0,1.0524654001999685,0.5903050027826405,GAMT;NCOR1,WikiPathways 2019 Human
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863,2/62,0.5707075920985936,1,0,0,1.0524654001999685,0.5903050027826405,CHP1;RAF1,WikiPathways 2019 Human
B Cell Receptor Signaling Pathway WP23,3/97,0.5746963599988855,1,0,0,1.0090647651401758,0.5589345425369042,BLNK;PIK3R1;RAF1,WikiPathways 2019 Human
TGF-beta Signaling Pathway WP366,4/132,0.5792314855780564,1,0,0,0.9886796183696673,0.5398715496848635,TRAP1;PIK3R1;RAF1;MET,WikiPathways 2019 Human
Genotoxicity pathway WP4286,2/63,0.5794428640440821,1,0,0,1.0357596001967944,0.5652018087758929,ID2;TRIAP1,WikiPathways 2019 Human
TLR4 Signaling and Tolerance WP3851,1/28,0.5819788817478636,1,0,0,1.1652295502213936,0.6307633623463427,TAB2,WikiPathways 2019 Human
Gastric Cancer Network 1 WP2361,1/29,0.5948091532933611,1,0,0,1.1250492209034144,0.5844795810941074,GATD3A,WikiPathways 2019 Human
MAPK Cascade WP422,1/29,0.5948091532933611,1,0,0,1.1250492209034144,0.5844795810941074,RAF1,WikiPathways 2019 Human
miRs in Muscle Cell Differentiation WP2012,1/29,0.5948091532933611,1,0,0,1.1250492209034144,0.5844795810941074,ID2,WikiPathways 2019 Human
Pathways Affected in Adenoid Cystic Carcinoma WP3651,2/65,0.5965198306864808,1,0,0,1.003890074036893,0.5186525716381377,NCOR1;RAF1,WikiPathways 2019 Human
PI3K-Akt Signaling Pathway WP4172,10/340,0.5975955361999105,1,0,0,0.9596008060646771,0.494041948696308,GYS2;PHLPP1;IRS1;PIK3R1;PCK1;RAF1;IL6R;MET;EGFR;PCK2,WikiPathways 2019 Human
Human Thyroid Stimulating Hormone (TSH) signaling pathway WP2032,2/66,0.604861298943486,1,0,0,0.9886796183696673,0.49706471420195436,PIK3R1;RAF1,WikiPathways 2019 Human
Dopaminergic Neurogenesis WP2855,1/30,0.60724624804579,1,0,0,1.0875475802066341,0.5424914515692104,ALDH1A1,WikiPathways 2019 Human
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844,1/30,0.60724624804579,1,0,0,1.0875475802066341,0.5424914515692104,PIK3R1,WikiPathways 2019 Human
Toll-like Receptor Signaling Pathway WP75,3/103,0.6154850796348138,1,0,0,0.9502842933844375,0.46121532621645467,TAB2;PIK3R1;CD14,WikiPathways 2019 Human
Gastric Cancer Network 2 WP2363,1/31,0.6193021954886218,1,0,0,1.0524654001999685,0.5043013481357452,EGFR,WikiPathways 2019 Human
IL17 signaling pathway WP2112,1/31,0.6193021954886218,1,0,0,1.0524654001999685,0.5043013481357452,IL17RB,WikiPathways 2019 Human
Senescence and Autophagy in Cancer WP615,3/105,0.6284803879112688,1,0,0,0.9321836401771149,0.43295311678857096,GABARAPL1;RAF1;IL6R,WikiPathways 2019 Human
Development and heterogeneity of the ILC family WP3893,1/32,0.6309886578484102,1,0,0,1.0195758564437194,0.4694814350388811,ID2,WikiPathways 2019 Human
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414,1/32,0.6309886578484102,1,0,0,1.0195758564437194,0.4694814350388811,NELFCD,WikiPathways 2019 Human
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817,1/32,0.6309886578484102,1,0,0,1.0195758564437194,0.4694814350388811,EGFR,WikiPathways 2019 Human
Monoamine Transport WP727,1/32,0.6309886578484102,1,0,0,1.0195758564437194,0.4694814350388811,TDO2,WikiPathways 2019 Human
Ovarian Infertility Genes WP34,1/32,0.6309886578484102,1,0,0,1.0195758564437194,0.4694814350388811,NCOR1,WikiPathways 2019 Human
Endothelin Pathways WP2197,1/33,0.6423169409635064,1,0,0,0.9886796183696673,0.4376621875501294,RAF1,WikiPathways 2019 Human
Prion disease pathway WP3995,1/33,0.6423169409635064,1,0,0,0.9886796183696673,0.4376621875501294,RXRA,WikiPathways 2019 Human
Ras Signaling WP4223,5/184,0.6687703272476405,1,0,0,0.8865877012554082,0.35668716340657497,PIK3R1;RAF1;MET;ETS2;EGFR,WikiPathways 2019 Human
Wnt Signaling in Kidney Disease WP4150,1/36,0.6742606552101742,1,0,0,0.906289650172195,0.3572036560011417,FZD5,WikiPathways 2019 Human
Zinc homeostasis WP3529,1/36,0.6742606552101742,1,0,0,0.906289650172195,0.3572036560011417,SLC39A14,WikiPathways 2019 Human
miRNAs involvement in the immune response in sepsis WP4329,1/37,0.6842625279707947,1,0,0,0.8817953353026763,0.3345651621834024,TAB2,WikiPathways 2019 Human
Sleep regulation WP3591,1/38,0.6939577758068513,1,0,0,0.8585901948999742,0.3136809153457027,AHCY,WikiPathways 2019 Human
ESC Pluripotency Pathways WP3931,3/116,0.6944559097634772,1,0,0,0.8437869156775609,0.307667157280299,FZD5;RAF1;EGFR,WikiPathways 2019 Human
Breast cancer pathway WP4262,4/154,0.6986816454756827,1,0,0,0.8474396728882864,0.30385803970601216,FZD5;PIK3R1;RAF1;EGFR,WikiPathways 2019 Human
G13 Signaling Pathway WP524,1/39,0.7033557837409771,1,0,0,0.8365750616974108,0.29438442437670925,IQGAP2,WikiPathways 2019 Human
Spinal Cord Injury WP2431,3/118,0.7054502727292057,1,0,0,0.8294854425304836,0.2894232272401991,C5;ARG1;EGFR,WikiPathways 2019 Human
Microglia Pathogen Phagocytosis Pathway WP3937,1/40,0.712465650388832,1,0,0,0.8156606851549756,0.27652820390053556,PIK3R1,WikiPathways 2019 Human
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433,1/41,0.721296195980841,1,0,0,0.7957665221024152,0.25998123051299316,AAMP,WikiPathways 2019 Human
Focal Adhesion WP306,5/198,0.7295811016515591,1,0,0,0.8238996819747227,0.2597629994060507,PIK3R1;RAF1;MET;EGFR;ARHGAP35,WikiPathways 2019 Human
Splicing factor NOVA regulated synaptic proteins WP4148,1/42,0.7298559713269566,1,0,0,0.7768197001475957,0.24462678774017838,APLP2,WikiPathways 2019 Human
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036,1/42,0.7298559713269566,1,0,0,0.7768197001475957,0.24462678774017838,RAF1,WikiPathways 2019 Human
MicroRNAs in cardiomyocyte hypertrophy WP1544,2/84,0.7331083972437363,1,0,0,0.7768197001475957,0.24117276966262147,PIK3R1;RAF1,WikiPathways 2019 Human
VEGFA-VEGFR2 Signaling Pathway WP3888,6/236,0.7338154494309415,1,0,0,0.8294854425304836,0.25672384765789,FGB;FGA;CYP2C8;PIK3R1;RAF1;ACACB,WikiPathways 2019 Human
EGF/EGFR Signaling Pathway WP437,4/162,0.7355473346540775,1,0,0,0.8055908001530622,0.24742946762686646,PEBP1;PIK3R1;RAF1;EGFR,WikiPathways 2019 Human
Ebola Virus Pathway on Host WP4217,3/129,0.7605431659496741,1,0,0,0.7587541257255587,0.20768800708179477,PIK3R1;ASGR1;EGFR,WikiPathways 2019 Human
T-Cell antigen Receptor (TCR)  Signaling Pathway WP69,2/90,0.7672138646659472,1,0,0,0.7250317201377561,0.19212592626498692,PIK3R1;RAF1,WikiPathways 2019 Human
NO/cGMP/PKG mediated Neuroprotection WP4008,1/47,0.7688747180296546,1,0,0,0.6941793065148728,0.18244922993629803,AKAP9,WikiPathways 2019 Human
Differentiation Pathway WP2848,1/48,0.7759753479999211,1,0,0,0.6797172376291463,0.17239976029423057,IL6R,WikiPathways 2019 Human
Rett syndrome causing genes WP4312,1/48,0.7759753479999211,1,0,0,0.6797172376291463,0.17239976029423057,NCOR1,WikiPathways 2019 Human
Corticotropin-releasing hormone signaling pathway WP2355,2/93,0.7828018918559384,1,0,0,0.7016436001333123,0.17181541629035982,RAF1;SULT2A1,WikiPathways 2019 Human
Hepatitis C and Hepatocellular Carcinoma WP3646,1/49,0.7828581755388067,1,0,0,0.6658454572693677,0.16300145086216702,IL6R,WikiPathways 2019 Human
Photodynamic therapy-induced AP-1 survival signaling. WP3611,1/50,0.7895298708169702,1,0,0,0.6525285481239804,0.1542039875335581,EGFR,WikiPathways 2019 Human
Synaptic signaling pathways associated with autism spectrum disorder WP4539,1/50,0.7895298708169702,1,0,0,0.6525285481239804,0.1542039875335581,PIK3R1,WikiPathways 2019 Human
Ciliary landscape WP4352,5/216,0.7953268793800373,1,0,0,0.7552413751434958,0.17295184566123972,NUDC;ECHS1;CBS;IQGAP2;DCAF11,WikiPathways 2019 Human
Regulation of toll-like receptor signaling pathway WP1449,3/139,0.8031063311410459,1,0,0,0.7041674979755185,0.15440150910646597,TAB2;PIK3R1;CD14,WikiPathways 2019 Human
Pathways Regulating Hippo Signaling WP4540,2/98,0.8067494721341928,1,0,0,0.6658454572693677,0.14298505334206849,MET;EGFR,WikiPathways 2019 Human
Cardiac Progenitor Differentiation WP2406,1/53,0.8083418430376011,1,0,0,0.6155929699282834,0.13097986202399536,ANPEP,WikiPathways 2019 Human
Cardiac Hypertrophic Response WP2795,1/55,0.8199408875786043,1,0,0,0.5932077710218003,0.11776540390989247,RAF1,WikiPathways 2019 Human
Pathogenic Escherichia coli infection WP2272,1/55,0.8199408875786043,1,0,0,0.5932077710218003,0.11776540390989247,CD14,WikiPathways 2019 Human
Calcium Regulation in the Cardiac Cell WP536,3/149,0.8391323548735945,1,0,0,0.6569079343530004,0.11521300140989796,GJB1;ITPR2;ATP2B2,WikiPathways 2019 Human
RIG-I-like Receptor Signaling WP3865,1/60,0.8459638680155305,1,0,0,0.5437737901033171,0.09096173436078211,TANK,WikiPathways 2019 Human
TYROBP Causal Network WP3945,1/61,0.8506992293745993,1,0,0,0.5348594656753938,0.08648498107817765,RBM47,WikiPathways 2019 Human
Proteasome Degradation WP183,1/62,0.8552892450306926,1,0,0,0.5262327000999842,0.08225836392876196,RPN1,WikiPathways 2019 Human
Myometrial Relaxation and Contraction Pathways WP289,3/156,0.8608348305237801,1,0,0,0.6274312962730582,0.09402222827465528,GSTO1;ITPR2;ETS2,WikiPathways 2019 Human
Endochondral Ossification WP474,1/64,0.8640509191371021,1,0,0,0.5097879282218597,0.0744920359544105,ENPP1,WikiPathways 2019 Human
MAPK Signaling Pathway WP382,5/246,0.8762776012035665,1,0,0,0.6631387684186792,0.0875822901468757,DUSP10;TAB2;CD14;RAF1;EGFR,WikiPathways 2019 Human
Sterol Regulatory Element-Binding Proteins (SREBP) signalling WP1982,1/69,0.8837071614305003,1,0,0,0.4728467740028844,0.05845782754100424,DBI,WikiPathways 2019 Human
Hippo-Merlin Signaling Dysregulation WP4541,2/120,0.8863418433575703,1,0,0,0.5437737901033171,0.06560770803267117,MET;EGFR,WikiPathways 2019 Human
Parkin-Ubiquitin Proteasomal System pathway WP2359,1/70,0.8872838205860949,1,0,0,0.46609182008855743,0.05574009309801423,HSPA9,WikiPathways 2019 Human
"Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341",1/71,0.8907506491391594,1,0,0,0.45952714656618343,0.053163038274353876,RXRA,WikiPathways 2019 Human
Chromosomal and microsatellite instability in colorectal cancer  WP4216,1/73,0.8973681805066116,1,0,0,0.4469373617287537,0.048398419403382846,RAF1,WikiPathways 2019 Human
Peptide GPCRs WP24,1/74,0.9005253118336564,1,0,0,0.44089766765133814,0.0461959376206789,AGTR1,WikiPathways 2019 Human
Apoptosis WP254,1/84,0.9272252521743458,1,0,0,0.38840985007379786,0.02934776371255707,PIK3R1,WikiPathways 2019 Human
Viral Acute Myocarditis WP4298,1/84,0.9272252521743458,1,0,0,0.38840985007379786,0.02934776371255707,PIK3R1,WikiPathways 2019 Human
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336,1/86,0.9316362025502175,1,0,0,0.37937706286277934,0.026864782848601075,FZD5,WikiPathways 2019 Human
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840,1/87,0.9337405392873864,1,0,0,0.37501640696780486,0.02570987776004381,EGFR,WikiPathways 2019 Human
Retinoblastoma Gene in Cancer WP2446,1/87,0.9337405392873864,1,0,0,0.37501640696780486,0.02570987776004381,RAF1,WikiPathways 2019 Human
Apoptosis Modulation and Signaling WP1772,1/91,0.9415306854995392,1,0,0,0.35853216929889037,0.02160096777739806,BNIP3,WikiPathways 2019 Human
G Protein Signaling Pathways WP35,1/93,0.9450757668953623,1,0,0,0.35082180006665614,0.019817985964853898,AKAP9,WikiPathways 2019 Human
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258,1/94,0.9467669940895638,1,0,0,0.3470896532574364,0.01898658930213089,FZD5,WikiPathways 2019 Human
Integrin-mediated Cell Adhesion WP185,1/101,0.9572357274704655,1,0,0,0.3230339347148418,0.01411839150578602,RAF1,WikiPathways 2019 Human
Neural Crest Differentiation WP2064,1/101,0.9572357274704655,1,0,0,0.3230339347148418,0.01411839150578602,GJB1,WikiPathways 2019 Human
Wnt Signaling Pathway and Pluripotency WP399,1/102,0.9585530375846669,1,0,0,0.31986693535489236,0.013540090229341254,FZD5,WikiPathways 2019 Human
Chemokine signaling pathway WP3929,2/164,0.963010998256708,1,0,0,0.3978832610512076,0.014996397732825312,PIK3R1;RAF1,WikiPathways 2019 Human
Wnt Signaling WP428,1/115,0.9724079907098134,1,0,0,0.28370806440173063,0.00793810030803751,FZD5,WikiPathways 2019 Human
Cell Cycle WP179,1/120,0.9764067045847762,1,0,0,0.27188689505165853,0.006491591584961396,CDC14B,WikiPathways 2019 Human
mRNA Processing WP411,1/126,0.980448791455176,1,0,0,0.2589399000491986,0.005112732509999082,PCBP2,WikiPathways 2019 Human
Ectoderm Differentiation WP2858,1/138,0.9865762048278391,1,0,0,0.2364233870014422,0.0031951932362842893,FZD5,WikiPathways 2019 Human
Endoderm Differentiation WP2853,1/141,0.9877809658157601,1,0,0,0.23139310217162426,0.0028448162925255355,FOXN3,WikiPathways 2019 Human
Mesodermal Commitment Pathway WP2857,1/147,0.9898761917024407,1,0,0,0.22194848575645593,0.0022584151902519246,FZD5,WikiPathways 2019 Human
"GPCRs, Class A Rhodopsin-like WP455",1/257,0.9996787635405908,1,0,0,0.12695107940155262,4.0787866890909616e-5,AGTR1,WikiPathways 2019 Human
"GPCRs, Class B Secretin-like WP456",1/22,0.4960175898867556,1,0,0,1.483019427554501,1.039810009498238,GCGR,WikiPathways 2019 Mouse
MAPK signaling pathway WP493,5/159,0.5400689358316952,1,0,0,1.0259882832138056,0.6320687911025713,DUSP10;TAB2;CD14;RAF1;EGFR,WikiPathways 2019 Mouse
MAPK Cascade WP251,1/28,0.5819788817478636,1,0,0,1.1652295502213936,0.6307633623463427,RAF1,WikiPathways 2019 Mouse
IL-6 signaling Pathway WP387,3/99,0.5885888730987122,1,0,0,0.9886796183696673,0.5240272355263728,AR;PIK3R1;RAF1,WikiPathways 2019 Mouse
IL-3 Signaling Pathway WP373,3/100,0.5954249320932791,1,0,0,0.9787928221859706,0.5074844601145223,RXRA;PIK3R1;RAF1,WikiPathways 2019 Mouse
Dopaminergic Neurogenesis WP1498,1/30,0.60724624804579,1,0,0,1.0875475802066341,0.5424914515692104,ALDH1A1,WikiPathways 2019 Mouse
Ovarian Infertility Genes WP273,1/31,0.6193021954886218,1,0,0,1.0524654001999685,0.5043013481357452,NCOR1,WikiPathways 2019 Mouse
Prostaglandin Synthesis and Regulation WP374,1/31,0.6193021954886218,1,0,0,1.0524654001999685,0.5043013481357452,HSD11B1,WikiPathways 2019 Mouse
IL-5 Signaling Pathway WP151,2/69,0.6290989333972952,1,0,0,0.9456935480057688,0.4382975131567885,PIK3R1;RAF1,WikiPathways 2019 Mouse
EGFR1 Signaling Pathway WP572,5/178,0.6401328544626704,1,0,0,0.9164726799494107,0.40881971064510714,GRB14;PEBP1;PIK3R1;RAF1;EGFR,WikiPathways 2019 Mouse
Toll Like Receptor signaling WP88,1/33,0.6423169409635064,1,0,0,0.9886796183696673,0.4376621875501294,TAB2,WikiPathways 2019 Mouse
TNF-alpha NF-kB Signaling Pathway WP246,5/187,0.6825159585071477,1,0,0,0.8723643691497064,0.3332164682924616,PEBP1;TAB2;IQGAP2;TANK;KTN1,WikiPathways 2019 Mouse
IL-1 Signaling Pathway WP37,1/37,0.6842625279707947,1,0,0,0.8817953353026763,0.3345651621834024,TAB2,WikiPathways 2019 Mouse
Wnt Signaling in Kidney Disease WP3857,1/37,0.6842625279707947,1,0,0,0.8817953353026763,0.3345651621834024,FZD5,WikiPathways 2019 Mouse
G13 Signaling Pathway WP298,1/39,0.7033557837409771,1,0,0,0.8365750616974108,0.29438442437670925,IQGAP2,WikiPathways 2019 Mouse
ESC Pluripotency Pathways WP339,3/118,0.7054502727292057,1,0,0,0.8294854425304836,0.2894232272401991,FZD5;RAF1;EGFR,WikiPathways 2019 Mouse
MicroRNAs in Cardiomyocyte Hypertrophy WP1560,2/82,0.7208304237325054,1,0,0,0.7957665221024152,0.26049525746453966,PIK3R1;RAF1,WikiPathways 2019 Mouse
Microglia Pathogen Phagocytosis Pathway WP3626,1/41,0.721296195980841,1,0,0,0.7957665221024152,0.25998123051299316,PIK3R1,WikiPathways 2019 Mouse
Splicing factor NOVA regulated synaptic proteins WP1983,1/42,0.7298559713269566,1,0,0,0.7768197001475957,0.24462678774017838,APLP2,WikiPathways 2019 Mouse
ErbB signaling pathway WP1261,1/46,0.7615494050530529,1,0,0,0.7092701610043265,0.19320535509792056,EGFR,WikiPathways 2019 Mouse
Proteasome Degradation WP519,1/52,0.8022655318669133,1,0,0,0.6274312962730582,0.13823292683963795,RPN1,WikiPathways 2019 Mouse
Focal Adhesion WP85,4/185,0.822477090303197,1,0,0,0.705436268242141,0.13786669050941133,PIK3R1;RAF1;MET;EGFR,WikiPathways 2019 Mouse
Calcium Regulation in the Cardiac Cell WP553,3/147,0.8324171735143187,1,0,0,0.6658454572693677,0.12213040806419745,GJB1;ITPR2;ATP2B2,WikiPathways 2019 Mouse
TYROBP Causal Network WP3625,1/58,0.8360385840230437,1,0,0,0.5625246104517072,0.10073719627881345,RBM47,WikiPathways 2019 Mouse
